trade_date,pr,tr,dy,dy_pct_expanding,dy_realized
20221017,4935.9049,8810.8373,0.05522620166438823,0.9923814204964365,0.055752675323797574
20221018,4941.3127,8820.4904,0.05405325991258182,0.9884520884520884,0.05464738573799455
20221019,4901.7465,8749.8627,0.05448956791338767,0.9904200442151806,0.054647383550753936
20221020,4855.4973,8667.3057,0.05500858947903572,0.9914047151277013,0.0546473866392001
20221021,4878.474,8708.3201,0.054749509312187854,0.9911613061625337,0.0546473866392001
20221024,4772.9081,8519.8797,0.055960445629714056,0.9941089837997055,0.05464738808285641
20221025,4753.564,8485.3496,0.056188180585453856,0.9941104294478528,0.05464739878357072
20221026,4741.7555,8464.2707,0.05565722166166046,0.992639842983317,0.05399553687587333
20221027,4754.4951,8487.0116,0.055508097989779605,0.9923963698798136,0.053995546404583594
20221028,4628.8304,8262.6938,0.057015046371698345,0.9943599803825405,0.053995546404583594
20221031,4561.9989,8143.3963,0.057850292203290264,0.9950968374601618,0.05399554540456841
20221101,4622.1442,8250.7586,0.05709750764625379,0.9943627450980392,0.053995534229421605
20221102,4679.5331,8353.2007,0.05633930294702494,0.99338397451605,0.053940015933931384
20221103,4654.3345,8308.22,0.05664433175633369,0.9936305732484076,0.053940023757934163
20221104,4750.5437,8479.9582,0.055497156572404435,0.9909380357580211,0.053940023757934163
20221107,4784.9273,8541.3347,0.05509835525275722,0.9892262487757101,0.05394001508465274
20221108,4790.0193,8550.4241,0.05503978329148203,0.988984088127295,0.05394001508465274
20221109,4795.2336,8559.7319,0.05497992687299748,0.9882525697503671,0.05394000844059432
20221110,4793.4693,8556.5826,0.0550001678281692,0.9882554440910203,0.05394001367389345
20221111,4900.0226,8746.7854,0.053804159127859345,0.9833659491193738,0.05394000930196574
20221114,4914.2351,8772.1556,0.05364857181809124,0.9828808999755442,0.05394003053263541
20221115,4961.8809,8857.2056,0.053133406010735205,0.9794621026894865,0.05394001728790654
20221116,4943.7381,8824.8199,0.05332840194427394,0.9806893180151552,0.05394002146068333
20221117,4924.1986,8789.9409,0.053540012075065604,0.9814271749755621,0.05394002146068333
20221118,4891.5442,8732.2512,0.0539661292208827,0.9836305888101637,0.054012428357632425
20221121,4894.16,8736.9209,0.05393729091924178,0.9833903273082559,0.05401243381455423
20221122,4899.1869,8745.8946,0.05388193947738089,0.9831501831501831,0.054012425456202884
20221123,4910.7696,8766.5719,0.053754864441832674,0.982177734375,0.05401243889017682
20221124,4945.974,8829.4177,0.05337224865174642,0.9797412741030022,0.05401243889017682
20221125,5007.6149,8939.4575,0.052715283186087224,0.9743777452415813,0.054012456441695944
20221128,4986.3839,8901.5564,0.05293972177856512,0.9758477677482312,0.05401244352381385
20221129,5129.6265,9157.2691,0.05146140078253355,0.97,0.05401244116495696
20221130,5120.0521,9140.1772,0.051486055009986084,0.9700073152889539,0.05393609894315432
20221201,5093.5771,9092.9149,0.05175367296871967,0.9705021940516821,0.05393610704964691
20221202,5077.2213,9063.7168,0.05176956634068258,0.9705093833780161,0.05377774301972571
20221205,5151.1459,9195.685,0.05102661872309275,0.966374269005848,0.053777745660671616
20221206,5125.573,9150.033,0.05128119623506733,0.9676004872107187,0.05377773674646846
20221207,5095.9529,9097.1561,0.05157927724427781,0.9695567462250365,0.05377774762817222
20221208,5106.7151,9116.3684,0.05147057595848289,0.9690771852934015,0.05377774762817222
20221209,5151.5545,9196.4145,0.05102256188326888,0.9654333008763388,0.05377773519830198
20221212,5077.8586,9064.8545,0.0517630617503375,0.970309077634461,0.05377773519830198
20221213,5101.5963,9107.2305,0.05152221845863704,0.9690997566909976,0.053777745692873635
20221214,5082.2494,9072.6929,0.05171835114120422,0.9695937728046704,0.053777745692873635
20221215,5030.6117,8980.5107,0.052249225687163545,0.9725194552529183,0.05377774715948069
20221216,5083.3404,9074.6405,0.05170724584354036,0.9691222951616825,0.05377774010178782
20221219,4978.9303,8888.2505,0.052791562161041077,0.9747204666990763,0.053777735503348856
20221220,4928.7312,8798.6364,0.05332924392954132,0.9793438639125152,0.053777735503348856
20221221,4930.9022,8802.5119,0.053305761860471666,0.9788629737609329,0.05377773344513326
20221222,4896.1758,8740.5194,0.05368384260626055,0.9820257469030848,0.05377774078399433
20221223,4890.0072,8729.5074,0.053751565065090975,0.982030111704711,0.053777742757892044
20221226,4877.9674,8708.0142,0.05388422962932928,0.9832483612527313,0.05377773764712579
20221227,4928.713,8798.6039,0.05332944690476204,0.9786407766990292,0.05377774250823997
20221228,4936.895,8813.2101,0.05324105388457887,0.9774326619752487,0.05377773315629719
20221229,4892.7946,8734.4834,0.05372094028016767,0.9815623483745755,0.05377774074812258
20221230,4925.8579,8793.5071,0.05336035505809595,0.9786563182148921,0.05377774074812258
20230103,4957.7815,8850.4962,0.05301674974232979,0.9745392822502424,0.05377772740021225
20230104,4996.9112,8920.3495,0.05260159047364053,0.9711515151515151,0.05377773067166203
20230105,5010.5086,8944.6232,0.05245884151871282,0.9704314105671352,0.05377773067166203
20230106,5000.1082,8926.0567,0.05256795713956787,0.9709231887569664,0.053777730100488474
20230109,4997.3119,8921.0647,0.0525973677467539,0.9709302325581395,0.05377772564875616
20230110,4968.9988,8870.5211,0.05289707535846314,0.9733591668684911,0.053777737048340546
20230111,4995.8475,8918.4505,0.052612795722790366,0.9709443099273608,0.053777737048340546
20230112,4976.5391,8883.9817,0.05281692974482027,0.9724037763253449,0.05377773963336452
20230113,5019.2458,8960.2207,0.052367550653860014,0.9687802516940949,0.053777759086804044
20230116,5038.5611,8994.7018,0.05216679474596277,0.9670941204935882,0.0537777538846651
20230117,5030.9612,8981.1346,0.05224559838119621,0.9678277697145622,0.05377775300835941
20230118,5036.7192,8991.4137,0.05218587938447611,0.9671100362756953,0.05377776186629646
20230119,5057.0592,9027.7241,0.051975975071982664,0.9659090909090909,0.05377775442814947
20230120,5106.6742,9116.2954,0.05147099122100653,0.9625332366449117,0.05377775442814947
20230130,5088.4584,9083.777,0.051655243022641094,0.9632672788786854,0.05377774897884824
20230131,5099.7113,9103.8654,0.051541265122788026,0.9627929451558347,0.05377775247105432
20230201,5115.4126,9131.8949,0.051383054856601225,0.9608695652173913,0.05377774322871898
20230202,5123.7449,9146.7695,0.05129949567712714,0.9599130644771794,0.053777743867989836
20230203,5078.3412,9065.7161,0.05175815182978555,0.9645098985997103,0.053777749164496846
20230206,5049.7994,9014.7641,0.05205068668280864,0.9662080617909727,0.05377774380754996
20230207,5076.7373,9062.8528,0.051774498235399154,0.9647683397683398,0.05377774380754996
20230208,5054.0931,9022.429,0.05200646790322751,0.9659831121833534,0.05377774468421648
20230209,5091.4248,9089.0726,0.051625136824723014,0.962132175590931,0.05377773917916051
20230210,5093.7288,9093.1856,0.0516017803668125,0.9619001687967205,0.05377773353757087
20230213,5111.8712,9125.5729,0.05141864192229793,0.9597396335583414,0.05377773353757087
20230214,5138.1849,9172.5475,0.051155327529646924,0.9566160520607375,0.05377774516227718
20230215,5106.61,9116.1808,0.051471628236224455,0.9607228915662651,0.05377774516227718
20230216,5062.7955,9037.9643,0.051917056718782585,0.9650686581546615,0.05377772664373359
20230217,5069.2342,9049.4586,0.05185112613986831,0.9645953757225434,0.053777739284249115
20230220,5182.7456,9252.096,0.0507154921413879,0.9537683602215266,0.0537777376495403
20230221,5241.1907,9356.4306,0.05014995654918087,0.9520943668753009,0.053777736099168916
20230222,5244.3046,9361.9894,0.05012017911220696,0.9516245487364621,0.053777736099168916
20230223,5251.396,9374.6489,0.0500525025904195,0.9511549566891242,0.053777741306437976
20230224,5230.0646,9336.5686,0.050256647287553316,0.9523694972335819,0.053777741306437976
20230227,5222.782,9326.8419,0.050677871113376904,0.9535834535834535,0.05414777163589046
20230228,5245.9443,9368.2051,0.050454114247698904,0.9528732868477999,0.05414777163589046
20230301,5281.4776,9431.6604,0.050114659246763754,0.9507211538461539,0.054147767138226666
20230302,5304.9916,9473.6519,0.04989254979564048,0.9495313626532084,0.05414778849142521
20230303,5327.927,9514.6098,0.049677774783410976,0.9481018740989908,0.05414778849142521
20230306,5302.978,9470.056,0.049911506563362754,0.9497958203218833,0.054147801150775665
20230307,5271.2937,9413.4742,0.0502115076398779,0.9517291066282421,0.05414779762997002
20230308,5267.1538,9406.0811,0.05025095907495888,0.9517406962785114,0.05414778270381304
20230309,5250.3011,9375.9855,0.05041225731707352,0.9527124339894383,0.05414778270381304
20230310,5156.6232,9208.6956,0.05132806819272017,0.9580033597312215,0.05414777826603889
20230313,5219.0596,9320.1945,0.05071401986936689,0.9534548944337812,0.05414777528598491
20230314,5175.8748,9243.0751,0.05113715120269331,0.955624850083953,0.05414777528598491
20230315,5238.4384,9354.801,0.050526409377412373,0.9525179856115108,0.05414777347467448
20230316,5189.8522,9268.0359,0.050999438348666715,0.9544473747302805,0.05414778651800933
20230317,5220.7732,9323.2546,0.05069737656373604,0.9527804410354745,0.054147777729104174
20230320,5196.1273,9279.2419,0.050937840740403174,0.954229571052001,0.054147777729104174
20230321,5195.3517,9277.8568,0.05094543856777108,0.9542405366554864,0.05414777068316523
20230322,5219.8761,9321.6526,0.05070609460999828,0.9523353293413174,0.05414778283880217
20230323,5224.2042,9329.3818,0.05066409300396496,0.9516283524904214,0.05414779004007109
20230324,5181.6082,9253.3137,0.05108058259294923,0.9552310270529087,0.0541477896282454
20230327,5139.553,9178.2117,0.05149857206051187,0.9607467687888942,0.05414780480097803
20230328,5141.399,9181.5082,0.05148008169164073,0.9602775783680306,0.05414780480097803
20230329,5126.5222,9154.9412,0.05162946752040583,0.9619617224880382,0.05414779869449604
20230330,5158.6573,9212.3281,0.051307848342767,0.9569480985410189,0.05414779751458476
20230331,5175.8851,9243.0935,0.0511370716875987,0.9545671927307509,0.054147797719220625
20230403,5199.3675,9285.0283,0.05090611644694743,0.9519483624193162,0.054147797719220625
20230404,5217.9849,9318.2752,0.05072448390390656,0.9512428298279159,0.05414779436165196
20230406,5185.4373,9260.1517,0.05104286692074157,0.9538829151732378,0.054147793324611504
20230407,5205.3899,9295.7831,0.05084722224349564,0.9512661251791686,0.05414779961856642
20230410,5206.9005,9298.4808,0.050832466818139896,0.9510389300214951,0.054147795456892744
20230411,5240.3212,9358.1634,0.050508277410859094,0.9484240687679083,0.054147795456892744
20230412,5292.2625,9450.9201,0.050012557652595886,0.9443781332060157,0.054147792773921344
20230413,5293.2456,9452.6758,0.05000327148483466,0.9441527446300716,0.05414779551385296
20230414,5287.0289,9441.574,0.050062067330993124,0.9448818897637795,0.05414779551385296
20230417,5359.7568,9571.4514,0.049382754837041035,0.9386927480916031,0.05414778747688276
20230418,5379.556,9606.8088,0.04920100395656511,0.9375149057953732,0.05414778747688276
20230419,5374.9389,9598.5636,0.04924326582622875,0.938006676204101,0.05414778525309738
20230420,5383.531,9613.9073,0.04916465440500043,0.9370679380214542,0.05414776443794089
20230421,5318.818,9498.343,0.049762846449843384,0.94232602478551,0.054147780756099495
20230424,5314.8677,9491.2885,0.04979981813456316,0.9423397664998808,0.054147765362694056
20230425,5332.1421,9522.1372,0.0496384917743356,0.940924249642687,0.05414777463490905
20230426,5345.3802,9545.7777,0.049515559579922604,0.9404620147654204,0.05414777463490905
20230427,5357.9061,9571.3427,0.04973384255611164,0.9414285714285714,0.05449990441758401
20230428,5414.9459,9679.2825,0.049674725703160144,0.940728398000476,0.05498236527181288
20230504,5523.839,9873.9304,0.048695482175984475,0.9290813898143742,0.0549823745740452
20230505,5537.914,9899.0895,0.04857171916492526,0.926481084939329,0.0549823745740452
20230508,5653.0053,10116.3986,0.048729004624772754,0.9298287345385348,0.05619156398926717
20230509,5607.7164,10036.9396,0.04928081465469002,0.9369797859690844,0.05635872325854496
20230510,5499.4512,9850.0638,0.050952179656164366,0.9529243937232525,0.05709943662911399
20230511,5495.8546,9845.1444,0.0511401892499654,0.9550748752079867,0.05726293338085431
20230512,5463.1357,9786.5327,0.05058275163706242,0.9486692015209125,0.05626992581613699
20230515,5461.7814,9785.4951,0.05073720395918562,0.950344499881207,0.0564198209268163
20230516,5423.5172,9716.9397,0.0510951669651359,0.9543942992874109,0.0564198209268163
20230517,5396.7055,9671.6492,0.05131524128987055,0.9572548088340062,0.05635268301540508
20230518,5426.5123,9729.8531,0.05045724754120009,0.9468186134852802,0.05563145560082261
20230519,5360.5872,9611.6479,0.050441600320864866,0.9463565155471161,0.05490074167609338
20230522,5355.0149,9612.2241,0.05159467185800155,0.9615567157095396,0.05606174741450731
20230523,5287.3933,9490.8436,0.05043954058669134,0.9459074733096086,0.054050089531355816
20230524,5211.9924,9355.4994,0.05089260842081547,0.950426944971537,0.05375094310324591
20230525,5188.2419,9312.8675,0.050316121179189696,0.9447474507944036,0.05287375788978532
20230526,5233.144,9393.4665,0.04988438803978364,0.9402560455192034,0.05287375322432042
20230529,5268.174,9469.8498,0.05034062980478897,0.9447736430433752,0.0536700985811458
20230530,5262.09,9466.8128,0.04979751745433435,0.9390995260663507,0.05298039698149459
20230531,5214.2105,9392.0084,0.05146297647883503,0.9592513622364368,0.05425260074220195
20230601,5195.6708,9359.9289,0.051372510793620714,0.9578398863098058,0.05394221309209524
20230602,5225.2303,9417.7418,0.05113229022557131,0.953587497040019,0.0539776717990077
20230605,5252.5754,9467.0275,0.04861069222333236,0.9230587121212122,0.051526451130798234
20230606,5209.3483,9398.0017,0.04923729497673716,0.9320710059171597,0.05174081014622711
20230607,5247.881,9470.6326,0.04849753255950588,0.9204921911973497,0.05131752667909506
20230608,5295.1971,9570.1137,0.04862082665030817,0.9228767447362195,0.05185946232141392
20230609,5284.1484,9552.8541,0.04838269512436455,0.9181646168401135,0.05147771072083551
20230612,5252.3151,9499.6921,0.04876091540759901,0.9257507685031923,0.05155149998838349
20230613,5243.4003,9483.5681,0.04884381844452252,0.9276595744680851,0.05155149998838349
20230614,5214.8935,9442.2127,0.04900345654863829,0.9298038288820609,0.0514074455068243
20230615,5216.5775,9464.1315,0.0503260952629895,0.9439981096408318,0.05280141087918455
20230616,5197.7652,9437.8727,0.05134293449956734,0.9574769666902906,0.05368017740469622
20230619,5132.5413,9326.4926,0.0501120225019747,0.9411903637222485,0.05170178405594439
20230620,5090.2633,9257.2456,0.05134746582239537,0.9574970484061394,0.05256336956440011
20230621,5040.6996,9188.5261,0.054188729166610064,0.9851274787535411,0.055022556721969096
20230626,4974.2752,9073.5075,0.054616650763292265,0.9874911493981591,0.054743158751966
20230627,5060.8202,9231.373,0.052302852071271666,0.9683813119395942,0.053289126008329246
20230628,5084.6346,9292.609,0.05353885083229382,0.9794762915782024,0.05484579096079378
20230629,5067.4507,9277.8653,0.05551945214843576,0.9915094339622641,0.0567435104661238
20230630,5072.5473,9311.9462,0.056923721887491646,0.993869370431502,0.05827568664610605
20230703,5125.9614,9410.0013,0.05633055913498425,0.9929278642149929,0.05827568664610605
20230704,5100.7727,9363.761,0.056608720978530196,0.993400895592741,0.05827567547169954
20230705,5086.7693,9352.2056,0.05754477498208191,0.9950518378887842,0.05909258931858119
20230706,5054.0354,9314.4894,0.06033527811010434,0.9964664310954063,0.061653261263060255
20230707,5072.59,9350.6661,0.06032647689320805,0.9962317475270843,0.061878219344975616
20230710,5093.4076,9389.0407,0.05697777241044607,0.9931716505768778,0.058592919531154086
20230711,5103.3483,9407.365,0.05562022064438596,0.9898775894538606,0.057275761147928206
20230712,5064.7159,9359.4238,0.05853720984424869,0.994822311132031,0.05991126632063826
20230713,5113.901,9459.9153,0.05898994707466172,0.9950588235294118,0.06098786434036785
20230714,5111.7184,9475.3024,0.061069366697819975,0.9971771347918137,0.06316737968293218
20230717,5060.9423,9423.949,0.06565076473952934,0.9992944496707432,0.06738298844808877
20230718,5056.1214,9424.2059,0.06500868310275053,0.9990594874206442,0.06664090347287077
