code,trade_date,fd_share
512100.SH,20221019,395921.76
512100.SH,20221018,397421.76
512100.SH,20221017,403621.76
512100.SH,20221014,402921.76
512100.SH,20221013,392421.76
512100.SH,20221012,412121.76
512100.SH,20221011,426021.76
512100.SH,20221010,424621.76
512100.SH,20220930,420621.7646
512100.SH,20220929,417021.76
512100.SH,20220928,402921.76
512100.SH,20220927,399221.76
512100.SH,20220926,363521.76
512100.SH,20220923,342621.76
512100.SH,20220922,332621.76
512100.SH,20220921,325221.76
512100.SH,20220920,298621.76
512100.SH,20220919,308821.76
512100.SH,20220916,325121.76
512100.SH,20220915,346321.76
512100.SH,20220914,372721.76
512100.SH,20220913,372821.76
512100.SH,20220909,377221.76
512100.SH,20220908,360221.76
512100.SH,20220907,351521.76
512100.SH,20220906,358521.76
512100.SH,20220905,362821.76
512100.SH,20220902,373121.7646
512100.SH,20220901,1020709.2
512100.SH,20220831,1080629.2
512100.SH,20220830,1006709.2
512100.SH,20220829,957989.2
512100.SH,20220826,926349.2
512100.SH,20220825,941189.2
512100.SH,20220824,940349.2
512100.SH,20220823,1015389.2
512100.SH,20220822,1066069.2
512100.SH,20220819,1047589.2
512100.SH,20220818,1057109.2
512100.SH,20220817,1051229.2
512100.SH,20220816,1023509.2
512100.SH,20220815,1035549.2
512100.SH,20220812,1014269.2
512100.SH,20220811,1022669.2
512100.SH,20220810,974229.2
512100.SH,20220809,1009789.2
512100.SH,20220808,1011469.2
512100.SH,20220805,993549.2
512100.SH,20220804,970589.2
512100.SH,20220803,1136069.2
512100.SH,20220802,1165189.2
512100.SH,20220801,1100389.2
512100.SH,20220729,1113889.2
512100.SH,20220728,997189.2
512100.SH,20220727,866689.2
512100.SH,20220726,749089.2
512100.SH,20220725,616789.2
512100.SH,20220722,580789.2
512100.SH,20220721,415189.2
512100.SH,20220720,356389.2
512100.SH,20220719,302689.2
512100.SH,20220718,273289.2
512100.SH,20220715,245989.2
512100.SH,20220714,241189.2
512100.SH,20220713,239989.2
512100.SH,20220712,242689.2
512100.SH,20220711,245389.2
512100.SH,20220708,255589.2
512100.SH,20220707,262189.2
512100.SH,20220706,265789.2
512100.SH,20220705,260089.2
512100.SH,20220704,260689.2
512100.SH,20220701,260389.2
512100.SH,20220630,258289.2
512100.SH,20220629,257689.2
512100.SH,20220628,258589.2
512100.SH,20220627,231289.2
512100.SH,20220624,229189.2
512100.SH,20220623,231289.2
512100.SH,20220622,225289.2
512100.SH,20220621,231889.2
512100.SH,20220620,231889.2
512100.SH,20220617,236089.2
512100.SH,20220616,242689.2
512100.SH,20220615,241789.2
512100.SH,20220614,239389.2
512100.SH,20220613,240289.2
512100.SH,20220610,237889.2
512100.SH,20220609,236689.2
512100.SH,20220608,239689.2
512100.SH,20220607,236389.2
512100.SH,20220606,241489.2
512100.SH,20220602,243289.2
512100.SH,20220601,244489.2
512100.SH,20220531,243289.2
512100.SH,20220530,233089.2
512100.SH,20220527,234589.2
512100.SH,20220526,238489.2
512100.SH,20220525,232789.2
512100.SH,20220524,231589.2
512100.SH,20220523,227689.2
512100.SH,20220520,226189.2
512100.SH,20220519,227389.2
512100.SH,20220518,227689.2
512100.SH,20220517,226189.2
512100.SH,20220516,226489.2
512100.SH,20220513,228589.2
512100.SH,20220512,238789.2
512100.SH,20220511,235489.2
512100.SH,20220510,236689.2
512100.SH,20220509,235489.2
512100.SH,20220506,239389.2
512100.SH,20220505,239989.2
512100.SH,20220429,238489.2
512100.SH,20220428,239089.2
512100.SH,20220427,245989.2
512100.SH,20220426,246289.2
512100.SH,20220425,223489.2
512100.SH,20220422,215389.2
512100.SH,20220421,206389.2
512100.SH,20220420,203089.2
512100.SH,20220419,206089.2
512100.SH,20220418,203989.2
512100.SH,20220415,205789.2
512100.SH,20220414,218089.2
512100.SH,20220413,209089.2
512100.SH,20220412,201289.2
512100.SH,20220411,199189.2
512100.SH,20220408,200089.2
512100.SH,20220407,201589.2
512100.SH,20220406,203089.2
512100.SH,20220401,205489.2
512100.SH,20220331,205489.2
512100.SH,20220330,200989.2
512100.SH,20220329,181489.2
512100.SH,20220328,183589.2
512100.SH,20220325,178189.2
512100.SH,20220324,181789.2
512100.SH,20220323,180589.2
512100.SH,20220322,181489.2
512100.SH,20220321,176389.2
512100.SH,20220318,171589.2
512100.SH,20220317,169789.2
512100.SH,20220316,188389.2
512100.SH,20220315,175189.2
512100.SH,20220314,176089.2
512100.SH,20220311,171589.2
512100.SH,20220310,166789.2
512100.SH,20220309,176389.2
512100.SH,20220308,177289.2
512100.SH,20220307,181489.2
512100.SH,20220304,182689.2
512100.SH,20220303,181789.2
512100.SH,20220302,177589.2
512100.SH,20220301,178489.2
512100.SH,20220228,179989.2
512100.SH,20220225,177889.2
512100.SH,20220224,178189.2
512100.SH,20220223,172189.2
512100.SH,20220222,169189.2
512100.SH,20220221,167989.2
512100.SH,20220218,168589.2
512100.SH,20220217,167989.2
512100.SH,20220216,170689.2
512100.SH,20220215,171589.2
512100.SH,20220214,174589.2
512100.SH,20220211,178489.2
512100.SH,20220210,179689.2
512100.SH,20220209,176689.2
512100.SH,20220208,178489.2
512100.SH,20220207,172789.2
512100.SH,20220128,177289.2
512100.SH,20220127,177889.2
512100.SH,20220126,181189.2
512100.SH,20220125,184489.2
512100.SH,20220124,183889.2
512100.SH,20220121,185389.2
512100.SH,20220120,182689.2
512100.SH,20220119,178489.2
512100.SH,20220118,172489.2
512100.SH,20220117,170989.2
512100.SH,20220114,162889.2
512100.SH,20220113,164689.2
512100.SH,20220112,162889.2
512100.SH,20220111,164089.2
512100.SH,20220110,167089.2
512100.SH,20220107,173089.2
512100.SH,20220106,180289.2
512100.SH,20220105,181189.2
512100.SH,20220104,181489.2
512100.SH,20260730,1133121.76
512100.SH,20260729,1105521.76
512100.SH,20260728,905121.76
512100.SH,20260727,941321.76
512100.SH,20260724,838121.76
512100.SH,20260723,862521.76
512100.SH,20260722,867121.76
512100.SH,20260721,1069321.76
512100.SH,20260720,1044721.76
512100.SH,20260717,974121.76
512100.SH,20260716,870521.76
512100.SH,20260715,754521.76
512100.SH,20260714,762921.76
512100.SH,20260713,712121.76
512100.SH,20260710,525921.76
512100.SH,20260709,590521.76
512100.SH,20260708,578921.76
512100.SH,20260707,473921.76
512100.SH,20260706,396121.76
512100.SH,20260703,345321.76
512100.SH,20260702,339521.76
512100.SH,20260701,301121.76
512100.SH,20260630,307721.76
512100.SH,20260629,336921.76
512100.SH,20260626,303721.76
512100.SH,20260625,296721.76
512100.SH,20260624,303521.76
512100.SH,20260623,320921.76
512100.SH,20260622,317921.76
512100.SH,20260618,323321.76
512100.SH,20260617,324321.76
512100.SH,20260616,319121.76
512100.SH,20260615,357721.76
512100.SH,20260612,350721.76
512100.SH,20260611,329921.76
512100.SH,20260610,315721.76
512100.SH,20260609,322321.76
512100.SH,20260608,422321.76
512100.SH,20260605,335921.76
512100.SH,20260604,344921.76
512100.SH,20260603,372721.76
512100.SH,20260602,451321.76
512100.SH,20260601,443521.76
512100.SH,20260529,362121.76
512100.SH,20260528,294321.76
512100.SH,20260527,305321.76
512100.SH,20260526,311321.76
512100.SH,20260525,300921.76
512100.SH,20260522,352321.76
512100.SH,20260521,341521.76
512100.SH,20260520,304121.76
512100.SH,20260519,337521.76
512100.SH,20260518,337521.76
512100.SH,20260515,346321.76
512100.SH,20260514,332321.76
512100.SH,20260513,359721.76
512100.SH,20260512,347521.76
512100.SH,20260511,367521.76
512100.SH,20260508,424121.76
512100.SH,20260507,463121.76
512100.SH,20260506,474721.76
512100.SH,20260430,432121.76
512100.SH,20260429,555921.76
512100.SH,20260428,553721.76
512100.SH,20260427,601521.76
512100.SH,20260424,675521.76
512100.SH,20260423,685321.76
512100.SH,20260422,672921.76
512100.SH,20260421,693121.76
512100.SH,20260420,716921.76
512100.SH,20260417,742521.76
512100.SH,20260416,752521.76
512100.SH,20260415,751121.76
512100.SH,20260414,744121.76
512100.SH,20260413,763521.76
512100.SH,20260410,792121.76
512100.SH,20260409,813521.76
512100.SH,20260408,877521.76
512100.SH,20260407,782321.76
512100.SH,20260403,755721.76
512100.SH,20260402,741921.76
512100.SH,20260401,765121.76
512100.SH,20260331,756521.76
512100.SH,20260330,752721.76
512100.SH,20260327,773721.76
512100.SH,20260326,763921.76
512100.SH,20260325,782121.76
512100.SH,20260324,824321.76
512100.SH,20260323,813121.76
512100.SH,20260320,769321.76
512100.SH,20260319,741921.76
512100.SH,20260318,750921.76
512100.SH,20260317,740921.76
512100.SH,20260316,731321.76
512100.SH,20260313,728721.76
512100.SH,20260312,723121.76
512100.SH,20260311,747521.76
512100.SH,20260310,773521.76
512100.SH,20260309,772121.76
512100.SH,20260306,778121.76
512100.SH,20260305,784321.76
512100.SH,20260304,835521.76
512100.SH,20260303,825921.76
512100.SH,20260302,822721.76
512100.SH,20260227,893921.76
512100.SH,20260226,911521.76
512100.SH,20260225,1006321.76
512100.SH,20260224,1001921.76
512100.SH,20260213,1015121.76
512100.SH,20260212,1083721.76
512100.SH,20260211,1059121.76
512100.SH,20260210,1043721.76
512100.SH,20260209,1054521.76
512100.SH,20260206,1005121.76
512100.SH,20260205,988721.76
512100.SH,20260204,998321.76
512100.SH,20260203,1043121.76
512100.SH,20260202,1022321.76
512100.SH,20260130,1071121.76
512100.SH,20260129,1065121.76
512100.SH,20260128,1105921.76
512100.SH,20260127,1275321.76
512100.SH,20260126,1350121.76
512100.SH,20260123,1594921.76
512100.SH,20260122,1690921.76
512100.SH,20260121,1842321.76
512100.SH,20260120,2262721.76
512100.SH,20260119,2374721.76
512100.SH,20260116,2532921.76
512100.SH,20260115,2655921.76
512100.SH,20260114,2689521.76
512100.SH,20260113,2695921.76
512100.SH,20260112,2669521.76
512100.SH,20260109,2628721.76
512100.SH,20260108,2569921.76
512100.SH,20260107,2571321.76
512100.SH,20260106,2601721.76
512100.SH,20260105,2586721.76
159949.SZ,20211231,600078.5113
159949.SZ,20211230,618078.5113
159949.SZ,20211229,596878.5113
159949.SZ,20211228,600478.5113
159949.SZ,20211227,591278.5113
159949.SZ,20211224,578278.5113
159949.SZ,20211223,580678.5113
159949.SZ,20211222,584078.5113
159949.SZ,20211221,571678.5113
159949.SZ,20211220,538478.5113
159949.SZ,20211217,550078.5113
159949.SZ,20211216,559078.5113
159949.SZ,20211215,562478.5113
159949.SZ,20211214,567678.5113
159949.SZ,20211213,581278.5113
159949.SZ,20211210,588078.5113
159949.SZ,20211209,598678.5113
159949.SZ,20211208,612878.5113
159949.SZ,20211207,613078.5113
159949.SZ,20211206,618478.5113
159949.SZ,20211203,602078.5113
159949.SZ,20211202,610278.5113
159949.SZ,20211201,608478.5113
159949.SZ,20211130,599878.5113
159949.SZ,20211129,587878.5113
159949.SZ,20211126,603678.5113
159949.SZ,20211125,614478.5113
159949.SZ,20211124,620078.5113
159949.SZ,20211123,622078.5113
159949.SZ,20211122,637878.5113
159949.SZ,20211119,642078.5113
159949.SZ,20211118,642478.5113
159949.SZ,20211117,647678.5113
159949.SZ,20211116,652078.5113
159949.SZ,20211115,648078.5113
159949.SZ,20211112,640078.5113
159949.SZ,20211111,642078.5113
159949.SZ,20211110,656478.5113
159949.SZ,20211109,667678.5113
159949.SZ,20211108,668278.5113
159949.SZ,20211105,642678.5113
159949.SZ,20211104,650878.5113
159949.SZ,20211103,645678.5113
159949.SZ,20211102,657078.5113
159949.SZ,20211101,655078.5113
159949.SZ,20211029,647878.5113
159949.SZ,20211028,657278.5113
159949.SZ,20211027,651278.5113
159949.SZ,20211026,655078.5113
159949.SZ,20211025,643678.5113
159949.SZ,20211022,643478.5113
159949.SZ,20211021,645878.5113
159949.SZ,20211020,655678.5113
159949.SZ,20211019,656478.5113
159949.SZ,20211018,668078.5113
159949.SZ,20211015,685278.5113
159949.SZ,20211014,694078.5113
159949.SZ,20211013,714278.5113
159949.SZ,20211012,690878.5113
159949.SZ,20211011,677678.5113
159949.SZ,20211008,668078.5113
159949.SZ,20210930,668078.5113
159949.SZ,20210929,672078.5113
159949.SZ,20210928,663878.5113
159949.SZ,20210927,671878.5113
159949.SZ,20210924,679078.5113
159949.SZ,20210923,674478.5113
159949.SZ,20210922,668278.5113
159949.SZ,20210918,668278.5113
159949.SZ,20210917,668478.5113
159949.SZ,20210916,658678.5113
159949.SZ,20210915,659278.5113
159949.SZ,20210914,671278.5113
159949.SZ,20210913,677478.5113
159949.SZ,20210910,674078.5113
159949.SZ,20210909,668278.5113
159949.SZ,20210908,674278.5113
159949.SZ,20210907,684878.5113
159949.SZ,20210906,705478.5113
159949.SZ,20210903,684678.5113
159949.SZ,20210902,681478.5113
159949.SZ,20210901,664078.5113
159949.SZ,20210831,651078.5113
159949.SZ,20210830,658078.5113
159949.SZ,20210827,663478.5113
159949.SZ,20210826,665278.5113
159949.SZ,20210825,686878.5113
159949.SZ,20210824,689878.5113
159949.SZ,20210823,715678.5113
159949.SZ,20210820,696278.5113
159949.SZ,20210819,680478.5113
159949.SZ,20210818,674278.5113
159949.SZ,20210817,644078.5113
159949.SZ,20210816,633678.5113
159949.SZ,20210813,619078.5113
159949.SZ,20210812,634678.5113
159949.SZ,20210811,646878.5113
159949.SZ,20210810,676178.5113
159949.SZ,20210809,720978.5113
159949.SZ,20210806,744078.5113
159949.SZ,20210805,756978.5113
159949.SZ,20210804,770278.5113
159949.SZ,20210803,786678.5113
159949.SZ,20210802,817178.5113
159949.SZ,20210730,814878.5113
159949.SZ,20210729,841678.5113
159949.SZ,20210728,834778.5113
159949.SZ,20210727,837778.5113
159949.SZ,20210726,815278.5113
159949.SZ,20210723,813078.5113
159949.SZ,20210722,801778.5113
159949.SZ,20210721,787178.5113
159949.SZ,20210720,787678.5113
159949.SZ,20210719,792278.5113
159949.SZ,20210716,790678.5113
159949.SZ,20210715,787978.5113
159949.SZ,20210714,798978.5113
159949.SZ,20210713,789478.5113
159949.SZ,20210712,785478.5113
159949.SZ,20210709,777278.5113
159949.SZ,20210708,786978.5113
159949.SZ,20210707,796478.5113
159949.SZ,20210706,781278.5113
159949.SZ,20210705,780978.5113
159949.SZ,20210702,769778.5113
159949.SZ,20210701,791378.5113
159949.SZ,20210630,791378.5113
159949.SZ,20210629,819578.5113
159949.SZ,20210628,789778.5113
159949.SZ,20210625,750378.5113
159949.SZ,20210624,761278.5113
159949.SZ,20210623,765478.5113
159949.SZ,20210622,768078.5113
159949.SZ,20210621,781378.5113
159949.SZ,20210618,775278.5113
159949.SZ,20210617,803678.5113
159949.SZ,20210616,789578.5113
159949.SZ,20210615,796978.5113
159949.SZ,20210611,821378.5113
159949.SZ,20210610,833178.5113
159949.SZ,20210609,830878.5113
159949.SZ,20210608,810578.5113
159949.SZ,20210607,800278.5113
159949.SZ,20210604,797978.5113
159949.SZ,20210603,797278.5113
159949.SZ,20210602,807178.5113
159949.SZ,20210601,799978.5113
159949.SZ,20210531,805678.5113
159949.SZ,20210528,830278.5113
159949.SZ,20210527,822278.5113
159949.SZ,20210526,817778.5113
159949.SZ,20210525,796678.5113
159949.SZ,20210524,795678.5113
159949.SZ,20210521,811478.5113
159949.SZ,20210520,815678.5113
159949.SZ,20210519,825778.5113
159949.SZ,20210518,828978.5113
159949.SZ,20210517,854178.5113
159949.SZ,20210514,859778.5113
159949.SZ,20210513,858878.5113
159949.SZ,20210512,845578.5113
159949.SZ,20210511,836678.5113
159949.SZ,20210510,861578.5113
159949.SZ,20210507,853578.5113
159949.SZ,20210506,817978.5113
159949.SZ,20210430,841278.5113
159949.SZ,20210429,800378.5113
159949.SZ,20210428,804578.5113
159949.SZ,20210427,815778.5113
159949.SZ,20210426,842878.5113
159949.SZ,20210423,862378.5113
159949.SZ,20210422,875178.5113
159949.SZ,20210421,882378.5113
159949.SZ,20210420,900978.5113
159949.SZ,20210419,953378.5113
159949.SZ,20210416,934578.5113
159949.SZ,20210415,928378.5113
159949.SZ,20210414,925078.5113
159949.SZ,20210413,957178.5113
159949.SZ,20210412,937678.5113
159949.SZ,20210409,923678.5113
159949.SZ,20210408,939778.5113
159949.SZ,20210407,943678.5113
159949.SZ,20210406,953878.5113
159949.SZ,20210402,984978.5113
159949.SZ,20210401,1007578.5113
159949.SZ,20210331,1007578.5113
159949.SZ,20210330,1056578.5113
159949.SZ,20210329,1093778.5113
159949.SZ,20210326,1168778.5113
159949.SZ,20210325,1155478.5113
159949.SZ,20210324,1127978.5113
159949.SZ,20210323,1111878.5113
159949.SZ,20210322,1095478.5113
159949.SZ,20210319,1070378.5113
159949.SZ,20210318,1117278.5113
159949.SZ,20210317,1156878.5113
159949.SZ,20210316,1165278.5113
159949.SZ,20210315,1104578.5113
159949.SZ,20210312,1148878.5113
159949.SZ,20210311,1187378.5113
159949.SZ,20210310,1302978.5113
159949.SZ,20210309,1219078.5113
159949.SZ,20210308,1186178.5113
159949.SZ,20210305,1160578.5113
159949.SZ,20210304,1050978.5113
159949.SZ,20210303,1033378.5113
159949.SZ,20210302,1044578.5113
159949.SZ,20210301,1104678.5113
159949.SZ,20210226,1053578.5113
159949.SZ,20210225,1036878.5113
159949.SZ,20210224,916278.5113
159949.SZ,20210223,892278.5113
159949.SZ,20210222,870778.5113
159949.SZ,20210219,851078.5113
159949.SZ,20210218,811578.5113
159949.SZ,20210210,797178.5113
159949.SZ,20210209,803278.5113
159949.SZ,20210208,801678.5113
159949.SZ,20210205,796878.5113
159949.SZ,20210204,769478.5113
159949.SZ,20210203,791078.5113
159949.SZ,20210202,815078.5113
159949.SZ,20210201,818178.5113
159949.SZ,20210129,784778.5113
159949.SZ,20210128,746678.5113
159949.SZ,20210127,739278.5113
159949.SZ,20210126,732178.5113
159949.SZ,20210125,756178.5113
159949.SZ,20210122,746778.5113
159949.SZ,20210121,741178.5113
159949.SZ,20210120,767278.5113
159949.SZ,20210119,756978.5113
159949.SZ,20210118,769178.5113
159949.SZ,20210115,772378.5113
159949.SZ,20210114,775778.5113
159949.SZ,20210113,760578.5113
159949.SZ,20210112,769078.5113
159949.SZ,20210111,804078.5113
159949.SZ,20210108,816578.5113
159949.SZ,20210107,829078.5113
159949.SZ,20210106,862378.5113
159949.SZ,20210105,851578.5113
159949.SZ,20210104,841978.5113
159949.SZ,20201231,841978.5113
159949.SZ,20201230,839678.5113
159949.SZ,20201229,848378.5113
159949.SZ,20201228,857878.5113
159949.SZ,20201225,836578.5113
159949.SZ,20201224,858878.5113
159949.SZ,20201223,877378.5113
159949.SZ,20201222,889178.5113
159949.SZ,20201221,888278.5113
159949.SZ,20201218,903978.5113
159949.SZ,20201217,908278.5113
159949.SZ,20201216,927978.5113
159949.SZ,20201215,946378.5113
159949.SZ,20201214,941678.5113
159949.SZ,20201211,947978.5113
159949.SZ,20201210,953378.5113
159949.SZ,20201209,992178.5113
159949.SZ,20201208,1029478.5113
159949.SZ,20201207,1049878.5113
159949.SZ,20201204,1069078.5113
159949.SZ,20201203,1097278.5113
159949.SZ,20201202,1078378.5113
159949.SZ,20201201,1116978.5113
159949.SZ,20201130,1128778.5113
159949.SZ,20201127,1120278.5113
159949.SZ,20201126,1088378.5113
159949.SZ,20201125,1069278.5113
159949.SZ,20201124,1079978.5113
159949.SZ,20201123,1128078.5113
159949.SZ,20201120,1164578.5113
159949.SZ,20201119,1158578.5113
159949.SZ,20201118,1096678.5113
159949.SZ,20201117,1056278.5113
159949.SZ,20201116,1070078.5113
159949.SZ,20201113,1056878.5113
159949.SZ,20201112,1068478.5113
159949.SZ,20201111,1041778.5113
159949.SZ,20201110,1052578.5113
159949.SZ,20201109,1052878.5113
159949.SZ,20201106,1042878.5113
159949.SZ,20201105,1044978.5113
159949.SZ,20201104,1072278.5113
159949.SZ,20201103,1078578.5113
159949.SZ,20201102,1084378.5113
159949.SZ,20201030,1100278.5113
159949.SZ,20201029,1107878.5113
159949.SZ,20201028,1119978.5113
159949.SZ,20201027,1147478.5113
159949.SZ,20201026,1151778.5113
159949.SZ,20201023,1108578.5113
159949.SZ,20201022,1088078.5113
159949.SZ,20201021,1095078.5113
