trade_date,sse,chinext,D
20130403,2225.295,835.138,1390.1570000000002
20130408,2211.592,853.484,1358.1080000000002
20130409,2225.775,861.991,1363.784
20130410,2226.126,850.533,1375.5930000000003
20130411,2219.553,847.782,1371.7709999999997
20130412,2206.78,846.612,1360.1680000000001
20130415,2181.942,836.342,1345.6
20130416,2194.846,846.054,1348.792
20130417,2193.796,867.511,1326.2849999999999
20130418,2197.602,873.481,1324.1209999999999
20130419,2244.643,892.21,1352.433
20130422,2242.169,916.021,1326.148
20130423,2184.538,893.79,1290.748
20130424,2218.318,923.406,1294.9120000000003
20130425,2199.307,903.634,1295.6729999999998
20130426,2177.912,889.381,1288.531
20130502,2174.123,913.651,1260.4720000000002
20130503,2205.497,939.21,1266.2869999999998
20130506,2231.166,958.022,1273.1440000000002
20130507,2235.575,957.44,1278.1349999999998
20130508,2246.3,980.083,1266.217
20130509,2232.971,992.161,1240.81
20130510,2246.831,988.3,1258.5310000000002
20130513,2241.92,995.109,1246.8110000000001
20130514,2217.01,976.333,1240.6770000000001
20130515,2224.797,1012.656,1212.141
20130516,2251.806,1009.526,1242.2800000000002
20130517,2282.87,1023.403,1259.4669999999999
20130520,2299.986,1051.653,1248.3329999999999
20130521,2305.114,1073.583,1231.531
20130522,2302.403,1039.811,1262.5919999999999
20130523,2275.667,1042.897,1232.77
20130524,2288.533,1073.782,1214.751
20130527,2293.077,1089.724,1203.3530000000003
20130528,2321.318,1059.002,1262.3160000000003
20130529,2324.017,1065.96,1258.0569999999998
20130530,2317.749,1073.869,1243.8799999999999
20130531,2300.595,1073.023,1227.572
20130603,2299.252,1052.136,1247.116
20130604,2272.416,1022.46,1249.9560000000001
20130605,2270.931,1032.756,1238.175
20130606,2242.11,1022.13,1219.98
20130607,2210.898,1030.139,1180.7590000000002
20130613,2148.355,1029.275,1119.08
20130614,2162.041,1068.147,1093.8940000000002
20130617,2156.215,1073.691,1082.5240000000001
20130618,2159.291,1072.93,1086.361
20130619,2143.454,1067.625,1075.8290000000002
20130620,2084.021,1029.528,1054.4930000000002
20130621,2073.095,1025.497,1047.5979999999997
20130624,1963.235,971.454,991.781
20130625,1959.508,984.746,974.7620000000001
20130626,1951.495,1038.976,912.5189999999998
20130627,1950.013,1022.503,927.5099999999999
20130628,1979.206,1011.658,967.5479999999999
20130701,1995.242,1055.839,939.403
20130702,2006.56,1083.248,923.3119999999999
20130703,1994.268,1104.578,889.69
20130704,2006.098,1087.904,918.194
20130705,2007.199,1057.273,949.9260000000002
20130708,1958.273,1030.604,927.6689999999999
20130709,1965.454,1050.715,914.739
20130710,2008.126,1068.857,939.269
20130711,2072.991,1080.782,992.2090000000001
20130712,2039.486,1096.296,943.19
20130715,2059.39,1139.567,919.8229999999999
20130716,2065.72,1143.195,922.5249999999999
20130717,2044.922,1129.48,915.442
20130718,2023.396,1127.966,895.4300000000001
20130719,1992.648,1116.005,876.6429999999998
20130722,2004.762,1153.772,850.99
20130723,2043.876,1178.588,865.288
20130724,2033.329,1203.308,830.021
20130725,2021.174,1150.387,870.787
20130726,2010.85,1158.354,852.4959999999999
20130729,1976.306,1136.984,839.3220000000001
20130730,1990.064,1124.102,865.962
20130731,1993.799,1134.015,859.7839999999999
20130801,2029.067,1190.113,838.954
20130802,2029.418,1188.851,840.5669999999998
20130805,2050.481,1202.832,847.6490000000001
20130806,2060.5,1211.782,848.7180000000001
20130807,2046.778,1175.702,871.076
20130808,2044.895,1185.955,858.94
20130809,2052.235,1172.519,879.7160000000001
20130812,2101.283,1161.872,939.4109999999998
20130813,2106.156,1172.329,933.827
20130814,2100.137,1180.656,919.4810000000002
20130815,2081.88,1167.094,914.7860000000001
20130816,2068.452,1132.086,936.3660000000002
20130819,2085.602,1171.402,914.1999999999998
20130820,2072.595,1175.783,896.8119999999999
20130821,2072.961,1181.34,891.6209999999999
20130822,2067.124,1197.134,869.9899999999998
20130823,2057.458,1219.825,837.633
20130826,2096.474,1238.172,858.3020000000001
20130827,2103.567,1250.751,852.816
20130828,2101.301,1227.995,873.306
20130829,2097.227,1226.296,870.9309999999998
20130830,2098.382,1185.145,913.2370000000001
20130902,2098.448,1210.185,888.2629999999999
20130903,2123.112,1234.587,888.5250000000001
20130904,2127.618,1236.35,891.268
20130905,2122.43,1267.26,855.1699999999998
20130906,2139.993,1282.746,857.2469999999998
20130909,2212.516,1275.912,936.604
20130910,2237.984,1263.589,974.395
20130911,2241.268,1220.705,1020.5630000000001
20130912,2255.605,1220.633,1034.972
20130913,2236.217,1253.448,982.769
20130916,2231.401,1278.798,952.6029999999998
20130917,2185.56,1269.36,916.2
20130918,2191.851,1289.642,902.2090000000001
20130923,2221.044,1326.091,894.953
20130924,2207.531,1328.404,879.127
20130925,2198.515,1323.04,875.4749999999999
20130926,2155.809,1306.344,849.4650000000001
20130927,2160.027,1323.759,836.268
20130930,2174.665,1367.912,806.7529999999999
20131008,2198.199,1387.663,810.5360000000001
20131009,2211.769,1415.833,795.9359999999997
20131010,2190.929,1378.148,812.7810000000002
20131011,2228.146,1379.9,848.2460000000001
20131014,2237.773,1393.602,844.171
20131015,2233.412,1389.749,843.6629999999998
20131016,2193.074,1335.1,857.9740000000002
20131017,2188.542,1322.988,865.5539999999999
20131018,2193.78,1349.937,843.8430000000003
20131021,2229.237,1400.967,828.27
20131022,2210.652,1350.473,860.1790000000001
20131023,2183.107,1311.231,871.876
20131024,2164.322,1295.932,868.3900000000001
20131025,2132.955,1269.171,863.7839999999999
20131028,2133.869,1279.05,854.8190000000002
20131029,2128.864,1261.684,867.1800000000001
20131030,2160.463,1273.291,887.1720000000003
20131031,2141.614,1235.555,906.059
20131101,2149.562,1221.962,927.5999999999999
20131104,2149.634,1222.456,927.1780000000001
20131105,2157.24,1260.025,897.2149999999997
20131106,2139.607,1241.789,897.818
20131107,2129.4,1224.05,905.3500000000001
20131108,2106.127,1211.11,895.017
20131111,2109.471,1212.689,896.7819999999999
20131112,2126.772,1228.346,898.4259999999999
20131113,2087.941,1212.08,875.8609999999999
20131114,2100.506,1249.667,850.8389999999999
20131115,2135.827,1269.052,866.7750000000003
20131118,2197.219,1291.151,906.068
20131119,2193.125,1298.166,894.9590000000001
20131120,2206.613,1299.264,907.3489999999999
20131121,2205.766,1298.953,906.8130000000001
20131122,2196.378,1295.067,901.3110000000001
20131125,2186.115,1293.795,892.3199999999997
20131126,2183.073,1291.854,891.2189999999998
20131127,2201.07,1329.477,871.5930000000001
20131128,2219.372,1336.661,882.7109999999998
20131129,2220.504,1366.834,853.6699999999998
20131202,2207.371,1253.929,953.442
20131203,2222.67,1255.329,967.3410000000001
20131204,2251.762,1240.287,1011.4750000000001
20131205,2247.063,1202.066,1044.997
20131206,2237.108,1206.783,1030.3250000000003
20131209,2238.2,1241.715,996.4849999999999
20131210,2237.492,1231.921,1005.5710000000001
20131211,2204.166,1244.505,959.6610000000001
20131212,2202.796,1279.318,923.4779999999998
20131213,2196.075,1278.143,917.9319999999998
20131216,2160.861,1279.958,880.9029999999998
20131217,2151.079,1267.673,883.4060000000002
20131218,2148.285,1256.0,892.2849999999999
20131219,2127.792,1256.084,871.7079999999999
20131220,2084.794,1253.714,831.0799999999999
20131223,2089.707,1242.806,846.9009999999998
20131224,2092.905,1258.823,834.0820000000001
20131225,2106.354,1288.341,818.0129999999999
20131226,2073.099,1269.535,803.5640000000001
20131227,2101.251,1294.302,806.9490000000003
20131230,2097.529,1307.988,789.5409999999999
20131231,2115.978,1304.444,811.5340000000001
20140102,2109.387,1333.003,776.3840000000002
20140103,2083.136,1352.84,730.296
20140106,2045.709,1323.328,722.3810000000001
20140107,2047.317,1352.276,695.0409999999999
20140108,2044.34,1405.023,639.317
20140109,2027.622,1380.244,647.3780000000002
20140110,2013.298,1353.302,659.9960000000001
20140113,2009.564,1362.788,646.7760000000001
20140114,2026.842,1400.916,625.9260000000002
20140115,2023.348,1415.323,608.0249999999999
20140116,2023.701,1395.163,628.538
20140117,2004.949,1395.509,609.44
20140120,1991.253,1372.736,618.5169999999998
20140121,2008.313,1407.152,601.1610000000001
20140122,2051.749,1431.741,620.0079999999998
20140123,2042.18,1461.525,580.655
20140124,2054.392,1484.432,569.9599999999998
20140127,2033.3,1477.669,555.6309999999999
20140128,2038.513,1471.34,567.173
20140129,2049.914,1496.527,553.3870000000002
20140130,2033.083,1495.978,537.105
20140207,2044.497,1532.687,511.8100000000002
20140210,2086.067,1553.415,532.652
20140211,2103.671,1527.151,576.5199999999998
20140212,2109.955,1539.966,569.989
20140213,2098.401,1485.131,613.2699999999998
20140214,2115.848,1515.784,600.0639999999999
20140217,2135.415,1558.616,576.799
20140218,2119.066,1545.341,573.7249999999999
20140219,2142.554,1544.402,598.152
20140220,2138.782,1515.164,623.6180000000002
20140221,2113.693,1519.665,594.0280000000002
20140224,2076.686,1540.026,536.6600000000001
20140225,2034.219,1472.691,561.528
20140226,2041.254,1465.985,575.269
20140227,2047.354,1414.657,632.6970000000001
20140228,2056.302,1434.894,621.4080000000001
20140303,2075.235,1465.139,610.0960000000002
20140304,2071.473,1460.452,611.021
20140305,2053.084,1464.578,588.5059999999999
20140306,2059.578,1462.528,597.05
20140307,2057.908,1460.611,597.2969999999998
20140310,1999.065,1407.073,591.992
20140311,2001.157,1395.813,605.3439999999998
20140312,1997.692,1399.266,598.4259999999999
20140313,2019.111,1436.856,582.2550000000001
20140314,2004.339,1434.021,570.318
20140317,2023.673,1477.415,546.258
20140318,2025.196,1485.64,539.5559999999998
20140319,2021.734,1466.217,555.5169999999998
20140320,1993.479,1417.658,575.8210000000001
20140321,2047.619,1419.84,627.779
20140324,2066.279,1397.294,668.9849999999999
20140325,2067.311,1394.824,672.4870000000001
20140326,2063.67,1417.614,646.056
20140327,2046.588,1367.964,678.624
20140328,2041.712,1330.5,711.212
20140331,2033.306,1327.8,705.5060000000001
20140401,2047.46,1355.051,692.4090000000001
20140402,2058.988,1327.983,731.0049999999999
20140403,2043.702,1326.1764,717.5255999999999
20140404,2058.831,1346.738,712.0930000000001
20140408,2098.284,1351.183,747.1010000000001
20140409,2105.237,1370.462,734.7750000000001
20140410,2134.3,1381.142,753.1580000000001
20140411,2130.542,1363.899,766.643
20140414,2131.539,1372.728,758.8110000000001
20140415,2101.601,1369.889,731.7120000000002
20140416,2105.122,1359.304,745.8179999999998
20140417,2098.885,1367.591,731.2940000000003
20140418,2097.748,1377.419,720.329
20140421,2065.826,1363.851,701.9749999999999
20140422,2072.831,1336.187,736.6440000000002
20140423,2067.382,1326.438,740.944
20140424,2057.033,1319.505,737.5279999999998
20140425,2036.519,1291.903,744.616
20140428,2003.487,1257.263,746.2240000000002
20140429,2020.341,1266.543,753.798
20140430,2026.358,1283.209,743.1489999999999
20140505,2027.353,1302.146,725.2070000000001
20140506,2028.038,1316.858,711.1800000000001
20140507,2010.083,1290.025,720.058
20140508,2015.274,1279.837,735.4369999999999
20140509,2011.135,1258.584,752.5509999999999
20140512,2052.871,1278.282,774.5890000000002
20140513,2050.728,1276.244,774.4840000000002
20140514,2047.91,1278.661,769.249
20140515,2024.974,1253.879,771.095
20140516,2026.504,1226.473,800.031
20140519,2005.183,1228.371,776.8119999999999
20140520,2008.119,1244.647,763.472
20140521,2024.951,1257.796,767.155
20140522,2021.285,1269.513,751.7720000000002
20140523,2034.569,1295.998,738.5709999999999
20140526,2041.476,1320.759,720.7170000000001
20140527,2034.565,1306.284,728.281
20140528,2050.228,1338.971,711.2570000000001
20140529,2040.595,1314.212,726.383
20140530,2039.212,1318.127,721.085
20140603,2038.305,1319.625,718.6800000000001
20140604,2024.834,1321.718,703.116
20140605,2040.878,1355.482,685.396
20140606,2029.956,1350.447,679.509
20140609,2030.502,1326.675,703.827
20140610,2052.532,1353.871,698.6610000000001
20140611,2054.948,1367.388,687.56
20140612,2051.713,1363.739,687.9740000000002
20140613,2070.715,1382.733,687.9820000000002
20140616,2085.983,1395.611,690.3720000000001
20140617,2066.698,1377.431,689.2669999999998
20140618,2055.519,1363.991,691.5279999999998
20140619,2023.735,1320.655,703.0799999999999
20140620,2026.674,1333.982,692.692
20140623,2024.365,1361.283,663.0820000000001
20140624,2033.931,1369.439,664.492
20140625,2025.502,1358.708,666.7939999999999
20140626,2038.677,1386.273,652.404
20140627,2036.51,1388.815,647.6949999999999
20140630,2048.327,1404.71,643.6170000000002
20140701,2050.381,1411.736,638.6449999999998
20140702,2059.418,1419.937,639.4810000000002
20140703,2063.229,1422.603,640.6259999999997
20140704,2059.375,1411.638,647.7370000000001
20140707,2059.927,1393.889,666.0380000000002
20140708,2064.021,1410.725,653.2960000000003
20140709,2038.612,1384.579,654.0330000000001
20140710,2038.342,1363.882,674.46
20140711,2046.961,1359.342,687.6189999999999
20140714,2066.646,1367.07,699.5760000000002
20140715,2070.357,1341.269,729.088
20140716,2067.276,1318.615,748.6609999999998
20140717,2055.591,1312.809,742.7819999999999
20140718,2059.067,1305.922,753.145
20140721,2054.479,1306.965,747.5139999999999
20140722,2075.481,1329.349,746.1320000000003
20140723,2078.489,1293.094,785.395
20140724,2105.062,1271.879,833.183
20140725,2126.614,1285.768,840.846
20140728,2177.948,1314.527,863.4209999999998
20140729,2183.192,1331.764,851.4280000000001
20140730,2181.243,1342.738,838.5049999999999
20140731,2201.562,1344.544,857.0179999999998
20140801,2185.303,1325.938,859.3649999999998
20140804,2223.331,1329.821,893.5100000000002
20140805,2219.945,1360.692,859.2530000000002
20140806,2217.465,1365.74,851.7250000000001
20140807,2187.669,1362.028,825.6409999999998
20140808,2194.425,1377.445,816.9800000000002
20140811,2224.654,1397.784,826.8699999999999
20140812,2221.595,1396.438,825.1569999999997
20140813,2222.877,1384.309,838.568
20140814,2206.466,1380.303,826.1629999999998
20140815,2226.734,1392.451,834.2829999999999
20140818,2239.466,1428.739,810.7269999999999
20140819,2245.33,1436.396,808.934
20140820,2240.211,1427.404,812.8069999999998
20140821,2230.458,1447.881,782.577
20140822,2240.812,1461.722,779.0899999999999
20140825,2229.274,1443.806,785.4679999999998
20140826,2207.106,1411.15,795.9560000000001
20140827,2209.465,1420.54,788.9250000000002
20140828,2195.818,1403.795,792.0230000000001
20140829,2217.2,1424.469,792.7309999999998
20140901,2235.511,1452.843,782.6679999999999
20140902,2266.046,1465.033,801.0129999999999
20140903,2288.627,1477.673,810.954
20140904,2306.862,1495.513,811.3490000000002
20140905,2326.432,1489.835,836.5969999999998
20140909,2326.527,1494.017,832.51
20140910,2318.305,1504.914,813.3909999999998
20140911,2311.679,1513.014,798.6650000000002
20140912,2331.95,1524.121,807.8289999999997
20140915,2339.14,1526.135,813.0049999999999
20140916,2296.555,1473.13,823.4249999999997
20140917,2307.893,1479.118,828.7750000000001
20140918,2315.928,1490.787,825.1409999999998
20140919,2329.451,1499.124,830.327
20140922,2289.866,1483.353,806.5129999999999
20140923,2309.718,1500.99,808.7279999999998
20140924,2343.575,1517.421,826.1539999999998
20140925,2345.103,1508.416,836.6870000000001
20140926,2347.718,1511.357,836.3609999999999
20140929,2357.711,1526.175,831.5359999999998
20140930,2363.87,1540.874,822.9959999999999
20141008,2382.794,1557.568,825.2259999999999
20141009,2389.371,1561.166,828.2050000000002
20141010,2374.54,1554.217,820.3229999999999
20141013,2366.009,1548.327,817.682
20141014,2359.475,1539.119,820.356
20141015,2373.67,1545.623,828.047
20141016,2356.499,1526.56,829.9389999999999
20141017,2341.184,1511.054,830.1300000000001
20141020,2356.728,1532.38,824.348
20141021,2339.657,1517.483,822.1740000000002
20141022,2326.553,1504.552,822.001
20141023,2302.418,1477.837,824.5810000000001
20141024,2302.28,1477.588,824.6920000000002
20141027,2290.437,1492.01,798.4269999999999
20141028,2337.871,1522.052,815.8190000000002
20141029,2373.03,1530.084,842.9460000000001
20141030,2391.076,1525.767,865.309
20141031,2420.178,1513.267,906.9109999999998
20141103,2430.032,1529.892,900.1400000000001
20141104,2430.677,1516.396,914.2810000000002
20141105,2419.254,1512.487,906.7669999999998
20141106,2425.864,1532.52,893.344
20141107,2418.171,1522.625,895.5459999999998
20141110,2473.673,1514.818,958.8549999999998
20141111,2469.673,1461.508,1008.1649999999997
20141112,2494.476,1475.753,1018.7230000000002
20141113,2485.606,1442.859,1042.7470000000003
20141114,2478.824,1441.213,1037.611
20141117,2474.009,1471.685,1002.3240000000001
20141118,2456.366,1481.86,974.5060000000001
20141119,2450.986,1505.552,945.434
20141120,2452.66,1494.591,958.069
20141121,2486.791,1504.833,981.9580000000001
20141124,2532.879,1507.811,1025.068
20141125,2567.597,1541.922,1025.6750000000002
20141126,2604.345,1554.22,1050.1249999999998
20141127,2630.486,1563.409,1067.0769999999998
20141128,2682.835,1570.851,1111.984
20141201,2680.155,1552.306,1127.8490000000002
20141202,2763.545,1565.417,1198.1280000000002
20141203,2779.525,1604.447,1175.0780000000002
20141204,2899.456,1621.845,1277.611
20141205,2937.647,1581.907,1355.74
20141208,3020.258,1567.163,1453.0949999999998
20141209,2856.269,1504.623,1351.6459999999997
20141210,2940.006,1572.685,1367.321
20141211,2925.743,1587.665,1338.078
20141212,2938.173,1623.569,1314.6039999999998
20141215,2953.421,1657.498,1295.9229999999998
20141216,3021.518,1649.582,1371.936
20141217,3061.02,1644.212,1416.808
20141218,3057.521,1634.052,1423.4690000000003
20141219,3108.596,1596.811,1511.785
20141222,3127.445,1517.928,1609.517
20141223,3032.612,1496.534,1536.078
20141224,2972.532,1519.798,1452.7340000000002
