code,trade_date,close
510500.SH,20201224,6.888
510500.SH,20201223,6.976
510500.SH,20201222,6.939
510500.SH,20201221,7.075
510500.SH,20201218,6.964
510500.SH,20201217,6.988
510500.SH,20201216,6.904
510500.SH,20201215,6.93
510500.SH,20201214,6.923
510500.SH,20201211,6.872
510500.SH,20201210,6.986
510500.SH,20201209,6.974
510500.SH,20201208,7.084
510500.SH,20201207,7.093
510500.SH,20201204,7.145
510500.SH,20201203,7.119
510500.SH,20201202,7.095
510500.SH,20201201,7.089
510500.SH,20201130,6.977
510500.SH,20201127,7.029
510500.SH,20201126,7.0
510500.SH,20201125,7.021
510500.SH,20201124,7.135
510500.SH,20201123,7.137
510500.SH,20201120,7.084
510500.SH,20201119,7.025
510500.SH,20201118,6.986
510500.SH,20201117,6.992
510500.SH,20201116,7.039
510500.SH,20201113,6.959
510500.SH,20201112,6.957
510500.SH,20201111,6.934
510500.SH,20201110,7.019
510500.SH,20201109,7.067
510500.SH,20201106,6.953
510500.SH,20201105,7.005
510500.SH,20201104,6.869
510500.SH,20201103,6.87
510500.SH,20201102,6.764
510500.SH,20201030,6.74
510500.SH,20201029,6.896
510500.SH,20201028,6.886
510500.SH,20201027,6.846
510500.SH,20201026,6.848
510500.SH,20201023,6.854
510500.SH,20201022,6.968
510500.SH,20201021,7.012
510500.SH,20201020,7.07
510500.SH,20201019,7.012
510500.SH,20201016,7.081
510500.SH,20201015,7.12
510500.SH,20201014,7.174
510500.SH,20201013,7.206
510500.SH,20201012,7.204
510500.SH,20201009,6.99
510500.SH,20200930,6.813
510500.SH,20200929,6.86
510500.SH,20200928,6.81
510500.SH,20200925,6.874
510500.SH,20200924,6.895
510500.SH,20200923,7.031
510500.SH,20200922,6.997
510500.SH,20200921,7.085
510500.SH,20200918,7.136
510500.SH,20200917,7.009
510500.SH,20200916,6.994
510500.SH,20200915,7.016
510500.SH,20200914,6.988
510500.SH,20200911,6.935
510500.SH,20200910,6.877
510500.SH,20200909,6.997
510500.SH,20200908,7.176
510500.SH,20200907,7.131
510500.SH,20200904,7.283
510500.SH,20200903,7.333
510500.SH,20200902,7.373
510500.SH,20200901,7.378
510500.SH,20200831,7.326
510500.SH,20200828,7.363
510500.SH,20200827,7.24
510500.SH,20200826,7.176
510500.SH,20200825,7.299
510500.SH,20200824,7.336
510500.SH,20200821,7.297
510500.SH,20200820,7.254
510500.SH,20200819,7.326
510500.SH,20200818,7.452
510500.SH,20200817,7.399
510500.SH,20200814,7.295
510500.SH,20200813,7.193
510500.SH,20200812,7.16
510500.SH,20200811,7.252
510500.SH,20200810,7.385
510500.SH,20200807,7.35
510500.SH,20200806,7.443
510500.SH,20200805,7.424
510500.SH,20200804,7.354
510500.SH,20200803,7.398
510500.SH,20200731,7.224
510500.SH,20200730,7.149
510500.SH,20200729,7.174
510500.SH,20200728,6.976
510500.SH,20200727,6.905
510500.SH,20200724,6.909
510500.SH,20200723,7.253
510500.SH,20200722,7.261
510500.SH,20200721,7.191
510500.SH,20200720,7.151
510500.SH,20200717,6.947
510500.SH,20200716,6.942
510500.SH,20200715,7.307
510500.SH,20200714,7.463
510500.SH,20200713,7.563
510500.SH,20200710,7.33
510500.SH,20200709,7.341
510500.SH,20200708,7.15
510500.SH,20200707,7.01
510500.SH,20200706,6.941
510500.SH,20200703,6.626
510500.SH,20200702,6.539
510500.SH,20200701,6.424
510500.SH,20200630,6.396
510500.SH,20200629,6.303
510500.SH,20200624,6.331
510500.SH,20200623,6.33
510500.SH,20200622,6.302
510500.SH,20200619,6.306
510500.SH,20200618,6.26
510500.SH,20200617,6.244
510500.SH,20200616,6.194
510500.SH,20200615,6.084
510500.SH,20200612,6.091
510500.SH,20200611,6.09
510500.SH,20200610,6.101
510500.SH,20200609,6.093
510500.SH,20200608,6.057
510500.SH,20200605,6.07
510500.SH,20200604,6.056
510500.SH,20200603,6.045
510500.SH,20200602,6.055
510500.SH,20200601,6.061
510500.SH,20200529,5.864
510500.SH,20200528,5.816
510500.SH,20200527,5.832
510500.SH,20200526,5.869
510500.SH,20200525,5.761
510500.SH,20200522,5.785
510500.SH,20200521,5.886
510500.SH,20200520,5.957
510500.SH,20200519,6.004
510500.SH,20200518,5.937
510500.SH,20200515,5.968
510500.SH,20200514,5.957
510500.SH,20200513,5.988
510500.SH,20200512,5.957
510500.SH,20200511,5.942
510500.SH,20200508,5.965
510500.SH,20200507,5.89
510500.SH,20200506,5.897
510500.SH,20200430,5.807
510500.SH,20200429,5.665
510500.SH,20200428,5.654
510500.SH,20200427,5.698
510500.SH,20200424,5.718
510500.SH,20200423,5.804
510500.SH,20200422,5.834
510500.SH,20200421,5.78
510500.SH,20200420,5.817
510500.SH,20200417,5.755
510500.SH,20200416,5.748
510500.SH,20200415,5.703
510500.SH,20200414,5.714
510500.SH,20200413,5.594
510500.SH,20200410,5.652
510500.SH,20200409,5.756
510500.SH,20200408,5.703
510500.SH,20200407,5.686
510500.SH,20200403,5.522
510500.SH,20200402,5.589
510500.SH,20200401,5.428
510500.SH,20200331,5.448
510500.SH,20200330,5.448
510500.SH,20200327,5.555
510500.SH,20200326,5.579
510500.SH,20200325,5.633
510500.SH,20200324,5.5
510500.SH,20200323,5.423
510500.SH,20200320,5.649
510500.SH,20200319,5.608
510500.SH,20200318,5.558
510500.SH,20200317,5.643
510500.SH,20200316,5.632
510500.SH,20200313,5.919
510500.SH,20200312,5.962
510500.SH,20200311,6.04
510500.SH,20200310,6.13
510500.SH,20200309,5.997
510500.SH,20200306,6.227
510500.SH,20200305,6.263
510500.SH,20200304,6.184
510500.SH,20200303,6.164
510500.SH,20200302,6.122
510500.SH,20200228,5.906
510500.SH,20200227,6.215
510500.SH,20200226,6.217
510500.SH,20200225,6.379
510500.SH,20200224,6.337
510500.SH,20200221,6.279
510500.SH,20200220,6.181
510500.SH,20200219,6.067
510500.SH,20200218,6.116
510500.SH,20200217,6.067
510500.SH,20200214,5.868
510500.SH,20200213,5.861
510500.SH,20200212,5.914
510500.SH,20200211,5.796
510500.SH,20200210,5.822
510500.SH,20200207,5.766
510500.SH,20200206,5.711
510500.SH,20200205,5.546
510500.SH,20200204,5.429
510500.SH,20200203,5.339
510500.SH,20200123,5.811
510500.SH,20200122,6.036
510500.SH,20200121,5.99
510500.SH,20200120,6.061
510500.SH,20200117,5.961
510500.SH,20200116,5.995
510500.SH,20200115,5.987
510500.SH,20200114,6.005
510500.SH,20200113,6.031
510500.SH,20200110,5.932
510500.SH,20200109,5.957
510500.SH,20200108,5.883
510500.SH,20200107,5.966
510500.SH,20200106,5.89
510500.SH,20200103,5.824
510500.SH,20200102,5.813
510500.SH,20191231,5.705
510500.SH,20191230,5.682
510500.SH,20191227,5.604
510500.SH,20191226,5.649
510500.SH,20191225,5.607
510500.SH,20191224,5.582
510500.SH,20191223,5.499
510500.SH,20191220,5.628
510500.SH,20191219,5.684
510500.SH,20191218,5.67
510500.SH,20191217,5.675
510500.SH,20191216,5.587
510500.SH,20191213,5.5
510500.SH,20191212,5.426
510500.SH,20191211,5.437
510500.SH,20191210,5.458
510500.SH,20191209,5.433
510500.SH,20191206,5.421
510500.SH,20191205,5.369
510500.SH,20191204,5.319
510500.SH,20191203,5.33
510500.SH,20191202,5.307
510500.SH,20191129,5.29
510500.SH,20191128,5.29
510500.SH,20191127,5.3
510500.SH,20191126,5.276
510500.SH,20191125,5.294
510500.SH,20191122,5.29
510500.SH,20191121,5.345
510500.SH,20191120,5.337
510500.SH,20191119,5.371
510500.SH,20191118,5.286
510500.SH,20191115,5.267
510500.SH,20191114,5.299
510500.SH,20191113,5.268
510500.SH,20191112,5.268
510500.SH,20191111,5.265
510500.SH,20191108,5.389
510500.SH,20191107,5.409
510500.SH,20191106,5.374
510500.SH,20191105,5.421
510500.SH,20191104,5.381
510500.SH,20191101,5.366
510500.SH,20191031,5.315
510500.SH,20191030,5.343
510500.SH,20191029,5.41
510500.SH,20191028,5.477
510500.SH,20191025,5.403
510500.SH,20191024,5.358
510500.SH,20191023,5.368
510500.SH,20191022,5.4
510500.SH,20191021,5.35
510500.SH,20191018,5.36
510500.SH,20191017,5.435
510500.SH,20191016,5.434
510500.SH,20191015,5.466
510500.SH,20191014,5.533
510500.SH,20191011,5.471
510500.SH,20191010,5.443
510500.SH,20191009,5.384
510500.SH,20191008,5.337
510500.SH,20190930,5.325
510500.SH,20190927,5.401
510500.SH,20190926,5.376
510500.SH,20190925,5.501
510500.SH,20190924,5.589
510500.SH,20190923,5.587
510500.SH,20190920,5.61
510500.SH,20190919,5.601
510500.SH,20190918,5.551
510500.SH,20190917,5.547
510500.SH,20190916,5.665
510500.SH,20190912,5.663
510500.SH,20190911,5.648
510500.SH,20190910,5.671
510500.SH,20190909,5.676
510500.SH,20190906,5.57
510500.SH,20190905,5.554
510500.SH,20190904,5.519
510500.SH,20190903,5.438
510500.SH,20190902,5.408
510500.SH,20190830,5.285
510500.SH,20190829,5.329
510500.SH,20190828,5.314
510500.SH,20190827,5.316
510500.SH,20190826,5.238
510500.SH,20190823,5.275
510500.SH,20190822,5.272
510500.SH,20190821,5.266
510500.SH,20190820,5.257
510500.SH,20190819,5.279
510500.SH,20190816,5.091
510500.SH,20190815,5.076
510500.SH,20190814,5.052
510500.SH,20190813,5.029
510500.SH,20190812,5.062
510500.SH,20190809,4.972
510500.SH,20190808,5.019
510500.SH,20190807,4.991
510500.SH,20190806,5.013
510500.SH,20190805,5.134
510500.SH,20190802,5.19
510500.SH,20190801,5.261
510500.SH,20190731,5.298
510500.SH,20190730,5.311
510500.SH,20190729,5.28
510500.SH,20190726,5.285
510500.SH,20190725,5.273
510500.SH,20190724,5.248
510500.SH,20190723,5.199
510500.SH,20190722,5.161
510500.SH,20190719,5.261
510500.SH,20190718,5.229
510500.SH,20190717,5.304
510500.SH,20190716,5.314
510500.SH,20190715,5.301
510500.SH,20190712,5.243
510500.SH,20190711,5.219
510500.SH,20190710,5.217
510500.SH,20190709,5.247
510500.SH,20190708,5.241
510500.SH,20190705,5.433
510500.SH,20190704,5.406
510500.SH,20190703,5.429
510500.SH,20190702,5.46
510500.SH,20190701,5.479
510500.SH,20190628,5.332
510500.SH,20190627,5.383
510500.SH,20190626,5.337
510500.SH,20190625,5.338
510500.SH,20190624,5.391
510500.SH,20190621,5.392
510500.SH,20190620,5.323
510500.SH,20190619,5.214
510500.SH,20190618,5.148
510500.SH,20190617,5.16
510500.SH,20190614,5.162
510500.SH,20190613,5.241
510500.SH,20190612,5.224
510500.SH,20190611,5.28
510500.SH,20190610,5.07
510500.SH,20190606,5.017
510500.SH,20190605,5.132
510500.SH,20190604,5.15
510500.SH,20190603,5.22
510500.SH,20190531,5.261
510500.SH,20190530,5.287
510500.SH,20190529,5.303
510500.SH,20190528,5.301
510500.SH,20190527,5.312
510500.SH,20190524,5.199
510500.SH,20190523,5.228
510500.SH,20190522,5.331
510500.SH,20190521,5.348
510500.SH,20190520,5.26
510500.SH,20190517,5.3
510500.SH,20190516,5.471
510500.SH,20190515,5.422
510500.SH,20190514,5.316
510500.SH,20190513,5.337
510500.SH,20190510,5.416
510500.SH,20190509,5.239
510500.SH,20190508,5.277
510500.SH,20190507,5.3
510500.SH,20190506,5.254
510500.SH,20190430,5.672
510500.SH,20190429,5.654
510500.SH,20190426,5.797
510500.SH,20190425,5.851
510500.SH,20190424,6.067
510500.SH,20190423,6.008
510500.SH,20190422,6.123
510500.SH,20190419,6.225
510500.SH,20190418,6.172
510500.SH,20190417,6.193
510500.SH,20190416,6.182
510500.SH,20190415,6.039
510500.SH,20190412,6.12
510500.SH,20190411,6.136
510500.SH,20190410,6.242
510500.SH,20190409,6.257
510500.SH,20190408,6.23
510500.SH,20190404,6.301
510500.SH,20190403,6.244
510500.SH,20190402,6.172
510500.SH,20190401,6.177
510500.SH,20190329,5.942
510500.SH,20190328,5.746
510500.SH,20190327,5.828
510500.SH,20190326,5.757
510500.SH,20190325,5.935
510500.SH,20190322,6.022
510500.SH,20190321,5.958
510500.SH,20190320,5.893
510500.SH,20190319,5.892
510500.SH,20190318,5.903
510500.SH,20190315,5.72
510500.SH,20190314,5.658
510500.SH,20190313,5.793
510500.SH,20190312,5.933
510500.SH,20190311,5.838
510500.SH,20190308,5.632
510500.SH,20190307,5.824
510500.SH,20190306,5.777
510500.SH,20190305,5.666
510500.SH,20190304,5.506
510500.SH,20190301,5.432
510500.SH,20190228,5.368
510500.SH,20190227,5.363
510500.SH,20190226,5.406
510500.SH,20190225,5.479
510500.SH,20190222,5.136
510500.SH,20190221,4.979
510500.SH,20190220,4.974
510500.SH,20190219,4.984
510500.SH,20190218,5.006
510500.SH,20190215,4.816
510500.SH,20190214,4.85
510500.SH,20190213,4.83
510500.SH,20190212,4.743
510500.SH,20190211,4.718
510500.SH,20190201,4.618
510500.SH,20190131,4.483
510500.SH,20190130,4.512
510500.SH,20190129,4.545
510500.SH,20190128,4.606
510500.SH,20190125,4.622
510500.SH,20190124,4.645
510500.SH,20190123,4.613
510500.SH,20190122,4.608
510500.SH,20190121,4.676
510500.SH,20190118,4.659
510500.SH,20190117,4.61
510500.SH,20190116,4.647
510500.SH,20190115,4.655
510500.SH,20190114,4.591
510500.SH,20190111,4.615
510500.SH,20190110,4.591
510500.SH,20190109,4.583
510500.SH,20190108,4.586
510500.SH,20190107,4.596
510500.SH,20190104,4.518
510500.SH,20190103,4.398
510500.SH,20190102,4.409
510500.SH,20181228,4.451
510500.SH,20181227,4.445
510500.SH,20181226,4.501
510500.SH,20181225,4.517
510500.SH,20181224,4.577
510500.SH,20181221,4.538
510500.SH,20181220,4.562
510500.SH,20181219,4.534
510500.SH,20181218,4.601
510500.SH,20181217,4.635
510500.SH,20181214,4.66
510500.SH,20181213,4.763
510500.SH,20181212,4.693
510500.SH,20181211,4.704
510500.SH,20181210,4.654
510500.SH,20181207,4.712
510500.SH,20181206,4.711
510500.SH,20181205,4.815
510500.SH,20181204,4.847
510500.SH,20181203,4.828
510500.SH,20181130,4.679
510500.SH,20181129,4.653
510500.SH,20181128,4.749
510500.SH,20181127,4.68
510500.SH,20181126,4.656
510500.SH,20181123,4.647
510500.SH,20181122,4.853
510500.SH,20181121,4.853
510500.SH,20181120,4.842
510500.SH,20181119,4.974
510500.SH,20181116,4.972
510500.SH,20181115,4.942
510500.SH,20181114,4.856
510500.SH,20181113,4.878
510500.SH,20181112,4.783
510500.SH,20181109,4.661
510500.SH,20181108,4.659
510500.SH,20181107,4.69
510500.SH,20181106,4.735
510500.SH,20181105,4.726
510500.SH,20181102,4.75
510500.SH,20181101,4.581
510500.SH,20181031,4.549
510500.SH,20181030,4.481
510500.SH,20181029,4.44
510500.SH,20181026,4.494
510500.SH,20181025,4.516
510500.SH,20181024,4.517
510500.SH,20181023,4.53
510500.SH,20181022,4.642
510500.SH,20181019,4.386
510500.SH,20181018,4.297
510500.SH,20181017,4.394
510500.SH,20181016,4.375
510500.SH,20181015,4.458
510500.SH,20181012,4.536
510500.SH,20181011,4.554
510500.SH,20181010,4.926
510500.SH,20181009,4.927
510500.SH,20181008,4.942
510500.SH,20180928,5.122
510500.SH,20180927,5.055
510500.SH,20180926,5.108
510500.SH,20180925,5.098
510500.SH,20180921,5.126
510500.SH,20180920,5.03
510500.SH,20180919,5.031
510500.SH,20180918,4.972
510500.SH,20180917,4.9
510500.SH,20180914,4.96
510500.SH,20180913,5.013
510500.SH,20180912,4.985
510500.SH,20180911,5.001
510500.SH,20180910,5.008
510500.SH,20180907,5.086
510500.SH,20180906,5.094
510500.SH,20180905,5.117
510500.SH,20180904,5.184
510500.SH,20180903,5.147
510500.SH,20180831,5.123
510500.SH,20180830,5.18
510500.SH,20180829,5.259
510500.SH,20180828,5.286
510500.SH,20180827,5.28
510500.SH,20180824,5.152
510500.SH,20180823,5.171
510500.SH,20180822,5.146
510500.SH,20180821,5.18
510500.SH,20180820,5.128
510500.SH,20180817,5.099
510500.SH,20180816,5.192
510500.SH,20180815,5.238
510500.SH,20180814,5.344
510500.SH,20180813,5.371
510500.SH,20180810,5.338
510500.SH,20180809,5.316
510500.SH,20180808,5.185
510500.SH,20180807,5.252
510500.SH,20180806,5.125
510500.SH,20180803,5.235
510500.SH,20180802,5.286
510500.SH,20180801,5.411
510500.SH,20180731,5.497
510500.SH,20180730,5.485
510500.SH,20180727,5.569
510500.SH,20180726,5.598
510500.SH,20180725,5.631
510500.SH,20180724,5.63
510500.SH,20180723,5.537
510500.SH,20180720,5.496
510500.SH,20180719,5.429
510500.SH,20180718,5.475
510500.SH,20180717,5.501
510500.SH,20180716,5.52
510500.SH,20180713,5.514
510500.SH,20180712,5.5
510500.SH,20180711,5.344
510500.SH,20180710,5.447
510500.SH,20180709,5.418
510500.SH,20180706,5.282
510500.SH,20180705,5.28
510500.SH,20180704,5.424
510500.SH,20180703,5.499
510500.SH,20180702,5.442
510500.SH,20180629,5.531
510500.SH,20180628,5.343
510500.SH,20180627,5.383
510500.SH,20180626,5.457
510500.SH,20180625,5.41
510500.SH,20180622,5.46
510500.SH,20180621,5.39
510500.SH,20180620,5.487
510500.SH,20180619,5.439
510500.SH,20180615,5.807
510500.SH,20180614,5.912
510500.SH,20180613,5.922
510500.SH,20180612,6.007
510500.SH,20180611,5.958
510500.SH,20180608,5.995
510500.SH,20180607,6.069
510500.SH,20180606,6.102
510500.SH,20180605,6.108
510500.SH,20180604,6.006
510500.SH,20180601,6.007
510500.SH,20180531,6.078
510500.SH,20180530,6.007
510500.SH,20180529,6.148
510500.SH,20180528,6.226
510500.SH,20180525,6.238
510500.SH,20180524,6.322
510500.SH,20180523,6.342
510500.SH,20180522,6.427
510500.SH,20180521,6.401
510500.SH,20180518,6.33
510500.SH,20180517,6.29
510500.SH,20180516,6.33
510500.SH,20180515,6.346
510500.SH,20180514,6.286
510500.SH,20180511,6.316
510500.SH,20180510,6.366
510500.SH,20180509,6.34
510500.SH,20180508,6.365
510500.SH,20180507,6.335
510500.SH,20180504,6.215
510500.SH,20180503,6.219
510500.SH,20180502,6.159
510500.SH,20180427,6.175
510500.SH,20180426,6.148
510500.SH,20180425,6.26
510500.SH,20180424,6.254
510500.SH,20180423,6.124
510500.SH,20180420,6.191
510500.SH,20180419,6.302
510500.SH,20180418,6.272
510500.SH,20180417,6.204
510500.SH,20180416,6.317
510500.SH,20180413,6.336
510500.SH,20180412,6.357
510500.SH,20180411,6.391
510500.SH,20180410,6.38
510500.SH,20180409,6.331
510500.SH,20180404,6.321
510500.SH,20180403,6.373
510500.SH,20180402,6.424
510500.SH,20180330,6.433
510500.SH,20180329,6.349
510500.SH,20180328,6.283
510500.SH,20180327,6.355
510500.SH,20180326,6.214
510500.SH,20180323,6.092
510500.SH,20180322,6.426
510500.SH,20180321,6.427
510500.SH,20180320,6.48
510500.SH,20180319,6.477
510500.SH,20180316,6.452
510500.SH,20180315,6.488
510500.SH,20180314,6.5
510500.SH,20180313,6.584
510500.SH,20180312,6.615
510500.SH,20180309,6.544
510500.SH,20180308,6.457
510500.SH,20180307,6.399
510500.SH,20180306,6.46
510500.SH,20180305,6.374
510500.SH,20180302,6.382
510500.SH,20180301,6.413
510500.SH,20180228,6.326
510500.SH,20180227,6.324
510500.SH,20180226,6.353
510500.SH,20180223,6.186
510500.SH,20180222,6.177
510500.SH,20180214,6.051
510500.SH,20180213,6.031
510500.SH,20180212,5.994
510500.SH,20180209,5.836
510500.SH,20180208,6.067
510500.SH,20180207,6.014
510500.SH,20180206,6.007
510500.SH,20180205,6.292
510500.SH,20180202,6.303
510500.SH,20180201,6.306
510500.SH,20180131,6.501
510500.SH,20180130,6.642
510500.SH,20180129,6.643
510500.SH,20180126,6.73
510500.SH,20180125,6.724
510500.SH,20180124,6.734
510500.SH,20180123,6.683
510500.SH,20180122,6.674
510500.SH,20180119,6.59
510500.SH,20180118,6.609
510500.SH,20180117,6.584
510500.SH,20180116,6.622
510500.SH,20180115,6.587
510500.SH,20180112,6.731
510500.SH,20180111,6.765
510500.SH,20180110,6.749
510500.SH,20180109,6.783
510500.SH,20180108,6.789
510500.SH,20180105,6.758
510500.SH,20180104,6.746
510500.SH,20180103,6.72
510500.SH,20180102,6.677
510500.SH,20251231,7.588
510500.SH,20251230,7.581
510500.SH,20251229,7.548
510500.SH,20251226,7.58
510500.SH,20251225,7.534
510500.SH,20251224,7.47
510500.SH,20251223,7.374
510500.SH,20251222,7.368
510500.SH,20251219,7.286
510500.SH,20251218,7.221
510500.SH,20251217,7.259
510500.SH,20251216,7.126
510500.SH,20251215,7.236
510500.SH,20251212,7.285
510500.SH,20251211,7.201
510500.SH,20251210,7.263
510500.SH,20251209,7.224
510500.SH,20251208,7.278
510500.SH,20251205,7.216
510500.SH,20251204,7.125
510500.SH,20251203,7.103
510500.SH,20251202,7.141
510500.SH,20251201,7.202
510500.SH,20251128,7.135
510500.SH,20251127,7.05
510500.SH,20251126,7.065
510500.SH,20251125,7.054
510500.SH,20251124,6.97
510500.SH,20251121,6.922
510500.SH,20251120,7.17
510500.SH,20251119,7.227
510500.SH,20251118,7.262
510500.SH,20251117,7.336
510500.SH,20251114,7.338
510500.SH,20251113,7.465
510500.SH,20251112,7.356
510500.SH,20251111,7.394
510500.SH,20251110,7.448
510500.SH,20251107,7.44
510500.SH,20251106,7.451
510500.SH,20251105,7.33
510500.SH,20251104,7.313
510500.SH,20251103,7.439
510500.SH,20251031,7.436
510500.SH,20251030,7.497
510500.SH,20251029,7.594
510500.SH,20251028,7.441
510500.SH,20251027,7.478
510500.SH,20251024,7.369
510500.SH,20251023,7.249
510500.SH,20251022,7.224
510500.SH,20251021,7.28
510500.SH,20251020,7.16
510500.SH,20251017,7.114
510500.SH,20251016,7.336
510500.SH,20251015,7.393
510500.SH,20251014,7.289
510500.SH,20251013,7.469
510500.SH,20251010,7.505
510500.SH,20251009,7.649
510500.SH,20250930,7.519
510500.SH,20250929,7.462
510500.SH,20250926,7.336
510500.SH,20250925,7.441
510500.SH,20250924,7.432
510500.SH,20250923,7.277
510500.SH,20250922,7.318
510500.SH,20250919,7.261
510500.SH,20250918,7.292
510500.SH,20250917,7.357
510500.SH,20250916,7.282
510500.SH,20250915,7.226
510500.SH,20250912,7.242
510500.SH,20250911,7.224
510500.SH,20250910,7.003
510500.SH,20250909,7.006
510500.SH,20250908,7.073
510500.SH,20250905,7.011
510500.SH,20250904,6.779
510500.SH,20250903,6.94
510500.SH,20250902,7.055
510500.SH,20250901,7.206
510500.SH,20250829,7.141
510500.SH,20250828,7.104
510500.SH,20250827,6.953
